GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr8	81254	35281956	2	2	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr8	35282415	38171208	7	4	3
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr8	38172190	39019330	13	11	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr8	39024798	40326706	2	2	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr8	40326806	40331992	0	0	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr8	40335391	40754352	2	2	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr8	40756990	42574004	13	11	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr8	42574794	46028400	7	4	3
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr8	46028855	139949611	4	2	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr8	139949867	145072769	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr9	46587	3125608	3	3	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr9	3125664	3135193	1	1	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr9	3137759	9777072	3	3	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr9	9777960	9793997	6	5	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr9	9794490	9943040	1	1	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr9	9943196	128288975	3	3	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr9	128292624	138200944	2	2	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr10	45792	34157482	2	2	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr10	34160568	34347243	0	0	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr10	34354945	34430518	2	1	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr10	34430725	34432620	1	1	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr10	34433757	38262733	2	2	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr10	38268255	129009631	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr10	129012447	129041121	1	1	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr10	129041293	133654968	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr11	198510	36372964	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr11	36373795	59252488	4	2	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr11	59252946	69996715	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr11	69997744	70003219	1	1	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr11	70003258	78884395	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr11	78884423	79215696	2	2	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr11	79215831	93841633	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr11	93841798	93852254	6	4	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr11	93853585	100569967	4	2	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr11	100571196	103428322	8	7	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr11	103429439	135074876	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr12	51460	19735717	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr12	19735791	19791411	6	4	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr12	19791617	126588209	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr12	126588411	126746848	4	3	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr12	126747289	133201603	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr13	18452809	90475401	2	2	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr13	90475989	100230950	3	3	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr13	100232237	100246718	4	3	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr13	100255665	100512391	0	0	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr13	100514632	104020476	3	3	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr13	104021161	109590670	4	4	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr13	109591078	114342922	3	3	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr14	18239283	33004918	4	2	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr14	33005692	33011076	10	5	5
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr14	33011121	106877229	4	2	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr15	19811075	28976347	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr15	28976464	101928837	2	1	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr16	10777	4639556	2	1	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr16	4641040	36048855	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr16	46441986	57528308	4	2	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr16	57531862	65474873	5	3	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr16	65475965	78635097	4	2	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr16	78636995	78775321	2	2	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr16	78777004	80217368	5	3	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr16	80217574	88222105	4	2	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr16	88224389	90096867	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr17	150733	19566303	3	3	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr17	19570207	19635134	0	0	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr17	19635445	41266762	3	3	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr17	41266774	41274279	0	0	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr17	41276472	74608037	3	3	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr17	74608578	83091923	2	2	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr18	48133	15402409	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr18	20949392	22292999	6	3	3
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr18	22296418	23082318	7	5	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr18	23083086	24569174	24	22	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr18	24569383	26902588	11	9	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr18	26913045	27217736	25	23	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr18	27221226	36258288	2	2	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr18	36258558	36429784	5	5	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr18	36429863	80257174	2	2	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr19	90910	18533267	2	1	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr19	18534105	58586487	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr20	80664	31454257	7	5	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr20	31457840	37223528	8	6	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr20	37224440	64324800	9	7	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr21	12973348	29144078	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr21	29147506	29506432	2	1	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr21	29506817	46677045	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr22	16392123	41176515	3	2	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chr22	41176961	50796027	2	1	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	251810	507629	4	3	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	509057	1480942	5	4	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	1482489	1714245	6	3	3
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	1731702	1779555	5	3	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	1783906	2522980	4	2	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	2530871	2605072	6	5	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	2614730	2645638	4	2	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	2645818	2667580	6	5	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	2670878	2735511	4	2	2
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	2735872	2775134	6	3	3
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	2775583	48001197	0	0	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	48020763	48083562	2	1	1
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	48085652	155734427	0	0	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrX	155736972	156004181	1	1	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrY	2782397	4786079	7	7	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrY	4786509	10624017	8	8	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrY	11680222	13483169	0	0	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrY	13489006	26653788	5	5	0
cc4d0b3d-2ccc-4978-bec7-3dcfd257c63f	chrY	56872112	56872112	0	0	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	62920	48701052	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	48702147	50996083	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	50999981	55506125	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	55506219	56319770	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	56320159	58349108	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	58351350	58488176	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	58495914	68215350	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	68215516	69144171	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	69154192	77505362	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	77505545	78339827	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	78340542	102858976	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	102860380	103524255	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	103524378	119766352	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	119767245	121705338	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	143541857	143942271	0	0	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	147004967	147511264	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	147512208	158997256	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	158997602	159636466	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	159640909	172128740	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	172131691	172479541	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	172479577	173172552	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	173172584	173481845	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	173484821	173633328	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	173636864	175050229	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	175050488	188658179	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	188658719	189871924	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	189874027	192595559	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	192602981	192617726	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	192618733	197974124	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	197975781	199591786	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	199591983	204682719	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	204683229	204894842	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	204900983	216620916	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	216621084	216760416	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	216760996	229265205	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	229265645	230116076	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	230120341	236504486	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	236504677	236771823	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr1	236772230	248691660	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr1	248692311	248930189	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	12784	13062806	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	13064541	14215758	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	14215865	21315954	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	21316526	22243985	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	22244115	38517625	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	38518482	39492292	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	39495527	41072026	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	41072169	41535490	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	41539579	46283007	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	46283600	46352580	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	46355243	56233046	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	56234388	56864173	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	56864227	72043880	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	72044359	72634823	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	72641151	85864265	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	85866824	85933351	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	85933439	104350302	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	104351402	105229830	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	105232071	116667464	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	116674615	117605751	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	117606109	127162808	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	127164656	127176122	0	0	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	127176348	140187423	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	140187624	140701797	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	140703710	140832671	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	140834029	140989724	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	140990392	141318147	0	0	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	141319739	141683531	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	141683635	141758418	0	0	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	141759607	151717770	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	151718178	152515359	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	152515529	189509380	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	189511042	189639218	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	189639235	199485664	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	199486930	224157103	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	224159912	227214562	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	227219583	227724999	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	227725020	229629466	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	229629771	230592734	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	230592850	238258086	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr2	238258310	238800894	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr2	238801319	242147305	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr3	20930	57606121	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr3	57619570	59937665	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr3	59943125	60535863	0	0	0
3127fe70-9241-4956-a085-39023a3eef4b	chr3	60539592	83897342	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr3	83897446	84024149	4	4	0
3127fe70-9241-4956-a085-39023a3eef4b	chr3	84027363	84649683	9	9	0
3127fe70-9241-4956-a085-39023a3eef4b	chr3	84649706	84653312	0	0	0
3127fe70-9241-4956-a085-39023a3eef4b	chr3	84653449	84877618	7	7	0
3127fe70-9241-4956-a085-39023a3eef4b	chr3	84878654	85489289	12	12	0
3127fe70-9241-4956-a085-39023a3eef4b	chr3	85496250	93870069	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr3	93871936	94397932	4	4	0
3127fe70-9241-4956-a085-39023a3eef4b	chr3	94398070	102208875	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr3	102209675	103154983	3	3	0
3127fe70-9241-4956-a085-39023a3eef4b	chr3	103156136	118508685	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr3	118509674	119163758	3	3	0
3127fe70-9241-4956-a085-39023a3eef4b	chr3	119170901	141162099	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr3	141162755	141910114	4	2	2
3127fe70-9241-4956-a085-39023a3eef4b	chr3	141913617	142863797	4	3	1
3127fe70-9241-4956-a085-39023a3eef4b	chr3	142863909	144450541	4	2	2
3127fe70-9241-4956-a085-39023a3eef4b	chr3	144450726	144788994	5	4	1
3127fe70-9241-4956-a085-39023a3eef4b	chr3	144790200	148962109	4	2	2
3127fe70-9241-4956-a085-39023a3eef4b	chr3	148962424	149361380	4	3	1
3127fe70-9241-4956-a085-39023a3eef4b	chr3	149361953	153042330	5	3	2
3127fe70-9241-4956-a085-39023a3eef4b	chr3	153042490	153536279	5	4	1
3127fe70-9241-4956-a085-39023a3eef4b	chr3	153536471	155441150	5	3	2
3127fe70-9241-4956-a085-39023a3eef4b	chr3	155443236	156161690	5	4	1
3127fe70-9241-4956-a085-39023a3eef4b	chr3	156164606	161180127	4	2	2
3127fe70-9241-4956-a085-39023a3eef4b	chr3	161182745	161774669	5	4	1
3127fe70-9241-4956-a085-39023a3eef4b	chr3	161778086	167499876	5	3	2
3127fe70-9241-4956-a085-39023a3eef4b	chr3	167500755	168073898	5	4	1
3127fe70-9241-4956-a085-39023a3eef4b	chr3	168078858	180097133	5	3	2
3127fe70-9241-4956-a085-39023a3eef4b	chr3	180097403	180264170	6	5	1
3127fe70-9241-4956-a085-39023a3eef4b	chr3	180264183	187516255	6	3	3
3127fe70-9241-4956-a085-39023a3eef4b	chr3	187516343	187774006	6	5	1
3127fe70-9241-4956-a085-39023a3eef4b	chr3	187775417	198169247	6	3	3
3127fe70-9241-4956-a085-39023a3eef4b	chr4	68929	49087357	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr4	49091769	126887330	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr4	126888882	128786334	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr4	128786767	129215455	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr4	129216267	129270701	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr4	129270948	129446656	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr4	129451533	143587384	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr4	143587655	144107278	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr4	144107891	153679527	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr4	153680537	153797684	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr4	153798426	153824066	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr4	153824644	153843264	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr4	153844029	154013512	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr4	154016310	174879852	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr4	174880073	175494857	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr4	175496983	181819188	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr4	181819460	182003535	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr4	182007307	190106768	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr5	15532	411045	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr5	411246	3018878	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr5	3021030	3026171	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr5	3026756	13488376	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr5	13493884	13717714	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr5	13719888	25528133	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr5	25534245	25976153	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr5	25979327	30121299	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr5	30121822	30355821	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr5	30355966	38150344	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr5	38150587	38243359	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr5	38248896	51858768	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr5	51868281	53502966	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr5	53503788	54007297	4	4	0
3127fe70-9241-4956-a085-39023a3eef4b	chr5	54007379	54960489	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr5	54960722	55123097	3	3	0
3127fe70-9241-4956-a085-39023a3eef4b	chr5	55126185	57788164	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr5	57792215	58987903	6	5	1
3127fe70-9241-4956-a085-39023a3eef4b	chr5	58993507	107941658	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr5	107942125	107970622	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr5	107970677	134933096	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr5	134933929	167976030	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr5	167977406	181363319	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr6	149661	14424982	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr6	14428266	15010311	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr6	15015076	27799617	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr6	27805886	28488076	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr6	28497578	74407645	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr6	74410735	74866429	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr6	74867381	126122538	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr6	126123538	127093273	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr6	127093473	136154440	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr6	136154546	136720227	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr6	136720695	136729513	5	3	2
3127fe70-9241-4956-a085-39023a3eef4b	chr6	136729716	143974948	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr6	143979642	144143467	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr6	144144082	152278422	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr6	152286932	152366875	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr6	152367209	159956872	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr6	159960757	160199398	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr6	160200287	168649677	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr6	168652256	168903512	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr6	168904264	170741917	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr7	43259	3688870	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr7	3689301	4126995	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr7	4127027	19007323	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr7	19007595	20040973	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr7	20042720	32518901	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr7	32520541	33061606	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr7	33062050	78733601	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr7	78734130	79602331	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr7	79603220	84525160	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr7	84528864	84916502	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr7	84916842	94052048	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr7	94052337	95431183	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr7	95432016	107894647	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr7	107895853	108097023	3	2	1
3127fe70-9241-4956-a085-39023a3eef4b	chr7	108099040	133282974	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr7	133286437	134082412	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr7	134085854	141424534	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr7	141425076	141790066	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr7	141792417	144599938	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr7	144601381	144906237	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr7	144906332	159334314	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr8	81254	3939506	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr8	3946329	3974124	1	1	0
3127fe70-9241-4956-a085-39023a3eef4b	chr8	3974340	9591384	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr8	9591622	10481635	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr8	10481744	20388478	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr8	20390973	20529343	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr8	20532436	58166809	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr8	58167753	58513774	2	2	0
3127fe70-9241-4956-a085-39023a3eef4b	chr8	58514193	61918958	2	1	1
3127fe70-9241-4956-a085-39023a3eef4b	chr8	61919613	62523312	2	2	0
